url,name
https://comptroller.defense.gov/Portals/45/documents/fmr/intro.pdf,DoD Financial Management Regulation
https://media.defense.gov/2022/Jan/04/2002917147/-1/-1/0/JTR.PDF,Joint Travel Regulations
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_01.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_02a.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_02b.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_03.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_04.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_05.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_06a.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_06b.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_07a.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_07b.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_08.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_09.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_10.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_11a.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_11b.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_12.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_13.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_14.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_15.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/Volume_16.pdf,
https://comptroller.defense.gov/Portals/45/documents/fmr/glossary.pdf,
